position,frequency
3084,-10895.80078125
3085,-10885.0341796875
3086,-10874.267578125
3087,-10863.5009765625
3088,-10852.734375
3089,-10841.9677734375
3090,-10831.201171875
3091,-10820.4345703125
3092,-10809.66796875
3093,-10798.9013671875
3094,-10788.134765625
3095,-10777.3681640625
3096,-10766.6015625
3097,-10755.8349609375
3098,-10745.068359375
3099,-10734.3017578125
3100,-10723.53515625
3101,-10712.7685546875
3102,-10702.001953125
3103,-10691.2353515625
3104,-10680.46875
3105,-10669.7021484375
3106,-10658.935546875
3107,-10648.1689453125
3108,-10637.40234375
3109,-10626.6357421875
3110,-10615.869140625
3111,-10605.1025390625
3112,-10594.3359375
3113,-10583.5693359375
3114,-10572.802734375
3115,-10562.0361328125
3116,-10551.26953125
3117,-10540.5029296875
3118,-10529.736328125
3119,-10518.9697265625
3120,-10508.203125
3121,-10497.4365234375
3122,-10486.669921875
3123,-10475.9033203125
3124,-10465.13671875
3125,-10454.3701171875
3126,-10443.603515625
3127,-10432.8369140625
3128,-10422.0703125
3129,-10411.3037109375
3130,-10400.537109375
3131,-10389.7705078125
3132,-10379.00390625
3133,-10368.2373046875
3134,-10357.470703125
3135,-10346.7041015625
3136,-10335.9375
3137,-10325.1708984375
3138,-10314.404296875
3139,-10303.6376953125
3140,-10292.87109375
3141,-10282.1044921875
3142,-10271.337890625
3143,-10260.5712890625
3144,-10249.8046875
3145,-10239.0380859375
3146,-10228.271484375
3147,-10217.5048828125
3148,-10206.73828125
3149,-10195.9716796875
3150,-10185.205078125
3151,-10174.4384765625
3152,-10163.671875
3153,-10152.9052734375
3154,-10142.138671875
3155,-10131.3720703125
3156,-10120.60546875
3157,-10109.8388671875
3158,-10099.072265625
3159,-10088.3056640625
3160,-10077.5390625
3161,-10066.7724609375
3162,-10056.005859375
3163,-10045.2392578125
3164,-10034.47265625
3165,-10023.7060546875
3166,-10012.939453125
3167,-10002.1728515625
3168,-9991.40625
3169,-9980.6396484375
3170,-9969.873046875
3171,-9959.1064453125
3172,-9948.33984375
3173,-9937.5732421875
3174,-9926.806640625
3175,-9916.0400390625
3176,-9905.2734375
3177,-9894.5068359375
3178,-9883.740234375
3179,-9872.9736328125
3180,-9862.20703125
3181,-9851.4404296875
3182,-9840.673828125
3183,-9829.9072265625
3184,-9819.140625
3185,-9808.3740234375
3186,-9797.607421875
3187,-9786.8408203125
3188,-9776.07421875
3189,-9765.3076171875
3190,-9754.541015625
3191,-9743.7744140625
3192,-9733.0078125
3193,-9722.2412109375
3194,-9711.474609375
3195,-9700.7080078125
3196,-9689.94140625
3197,-9679.1748046875
3198,-9668.408203125
3199,-9657.6416015625
3200,-9646.875
3201,-9636.1083984375
3202,-9625.341796875
3203,-9614.5751953125
3204,-9603.80859375
3205,-9593.0419921875
3206,-9582.275390625
3207,-9571.5087890625
3208,-9560.7421875
3209,-9549.9755859375
3210,-9539.208984375
3211,-9528.4423828125
3212,-9517.67578125
3213,-9506.9091796875
3214,-9496.142578125
3215,-9485.3759765625
3216,-9474.609375
3217,-9463.8427734375
3218,-9453.076171875
3219,-9442.3095703125
3220,-9431.54296875
3221,-9420.7763671875
3222,-9410.009765625
3223,-9399.2431640625
3224,-9388.4765625
3225,-9377.7099609375
3226,-9366.943359375
3227,-9356.1767578125
3228,-9345.41015625
3229,-9334.6435546875
3230,-9323.876953125
3231,-9313.1103515625
3232,-9302.34375
3233,-9291.5771484375
3234,-9280.810546875
3235,-9270.0439453125
3236,-9259.27734375
3237,-9248.5107421875
3238,-9237.744140625
3239,-9226.9775390625
3240,-9216.2109375
3241,-9205.4443359375
3242,-9194.677734375
3243,-9183.9111328125
3244,-9173.14453125
3245,-9162.3779296875
3246,-9151.611328125
3247,-9140.8447265625
3248,-9130.078125
3249,-9119.3115234375
3250,-9108.544921875
3251,-9097.7783203125
3252,-9087.01171875
3253,-9076.2451171875
3254,-9065.478515625
3255,-9054.7119140625
3256,-9043.9453125
3257,-9033.1787109375
3258,-9022.412109375
3259,-9011.6455078125
3260,-9000.87890625
3261,-8990.1123046875
3262,-8979.345703125
3263,-8968.5791015625
3264,-8957.8125
3265,-8947.0458984375
3266,-8936.279296875
3267,-8925.5126953125
3268,-8914.74609375
3269,-8903.9794921875
3270,-8893.212890625
3271,-8882.4462890625
3272,-8871.6796875
3273,-8860.9130859375
3274,-8850.146484375
3275,-8839.3798828125
3276,-8828.61328125
3277,-8817.8466796875
3278,-8807.080078125
3279,-8796.3134765625
3280,-8785.546875
3281,-8774.7802734375
3282,-8764.013671875
3283,-8753.2470703125
3284,-8742.48046875
3285,-8731.7138671875
3286,-8720.947265625
3287,-8710.1806640625
3288,-8699.4140625
3289,-8688.6474609375
3290,-8677.880859375
3291,-8667.1142578125
3292,-8656.34765625
3293,-8645.5810546875
3294,-8634.814453125
3295,-8624.0478515625
3296,-8613.28125
3297,-8602.5146484375
3298,-8591.748046875
3299,-8580.9814453125
3300,-8570.21484375
3301,-8559.4482421875
3302,-8548.681640625
3303,-8537.9150390625
3304,-8527.1484375
3305,-8516.3818359375
3306,-8505.615234375
3307,-8494.8486328125
3308,-8484.08203125
3309,-8473.3154296875
3310,-8462.548828125
3311,-8451.7822265625
3312,-8441.015625
3313,-8430.2490234375
3314,-8419.482421875
3315,-8408.7158203125
3316,-8397.94921875
3317,-8387.1826171875
3318,-8376.416015625
3319,-8365.6494140625
3320,-8354.8828125
3321,-8344.1162109375
3322,-8333.349609375
3323,-8322.5830078125
3324,-8311.81640625
3325,-8301.0498046875
3326,-8290.283203125
3327,-8279.5166015625
3328,-8268.75
3329,-8257.9833984375
3330,-8247.216796875
3331,-8236.4501953125
3332,-8225.68359375
3333,-8214.9169921875
3334,-8204.150390625
3335,-8193.3837890625
3336,-8182.6171875
3337,-8171.8505859375
3338,-8161.083984375
3339,-8150.3173828125
3340,-8139.55078125
3341,-8128.7841796875
3342,-8118.017578125
3343,-8107.2509765625
3344,-8096.484375
3345,-8085.7177734375
3346,-8074.951171875
3347,-8064.1845703125
3348,-8053.41796875
3349,-8042.6513671875
3350,-8031.884765625
3351,-8021.1181640625
3352,-8010.3515625
3353,-7999.5849609375
3354,-7988.818359375
3355,-7978.0517578125
3356,-7967.28515625
3357,-7956.5185546875
3358,-7945.751953125
3359,-7934.9853515625
3360,-7924.21875
3361,-7913.4521484375
3362,-7902.685546875
3363,-7891.9189453125
3364,-7881.15234375
3365,-7870.3857421875
3366,-7859.619140625
3367,-7848.8525390625
3368,-7838.0859375
3369,-7827.3193359375
3370,-7816.552734375
3371,-7805.7861328125
3372,-7795.01953125
3373,-7784.2529296875
3374,-7773.486328125
3375,-7762.7197265625
3376,-7751.953125
3377,-7741.1865234375
3378,-7730.419921875
3379,-7719.6533203125
3380,-7708.88671875
3381,-7698.1201171875
3382,-7687.353515625
3383,-7676.5869140625
3384,-7665.8203125
3385,-7655.0537109375
3386,-7644.287109375
3387,-7633.5205078125
3388,-7622.75390625
3389,-7611.9873046875
3390,-7601.220703125
3391,-7590.4541015625
3392,-7579.6875
3393,-7568.9208984375
3394,-7558.154296875
3395,-7547.3876953125
3396,-7536.62109375
3397,-7525.8544921875
3398,-7515.087890625
3399,-7504.3212890625
3400,-7493.5546875
3401,-7482.7880859375
3402,-7472.021484375
3403,-7461.2548828125
3404,-7450.48828125
3405,-7439.7216796875
3406,-7428.955078125
3407,-7418.1884765625
3408,-7407.421875
3409,-7396.6552734375
3410,-7385.888671875
3411,-7375.1220703125
3412,-7364.35546875
3413,-7353.5888671875
3414,-7342.822265625
3415,-7332.0556640625
3416,-7321.2890625
3417,-7310.5224609375
3418,-7299.755859375
3419,-7288.9892578125
3420,-7278.22265625
3421,-7267.4560546875
3422,-7256.689453125
3423,-7245.9228515625
3424,-7235.15625
3425,-7224.3896484375
3426,-7213.623046875
3427,-7202.8564453125
3428,-7192.08984375
3429,-7181.3232421875
3430,-7170.556640625
3431,-7159.7900390625
3432,-7149.0234375
3433,-7138.2568359375
3434,-7127.490234375
3435,-7116.7236328125
3436,-7105.95703125
3437,-7095.1904296875
3438,-7084.423828125
3439,-7073.6572265625
3440,-7062.890625
3441,-7052.1240234375
3442,-7041.357421875
3443,-7030.5908203125
3444,-7019.82421875
3445,-7009.0576171875
3446,-6998.291015625
3447,-6987.5244140625
3448,-6976.7578125
3449,-6965.9912109375
3450,-6955.224609375
3451,-6944.4580078125
3452,-6933.69140625
3453,-6922.9248046875
3454,-6912.158203125
3455,-6901.3916015625
3456,-6890.625
3457,-6879.8583984375
3458,-6869.091796875
3459,-6858.3251953125
3460,-6847.55859375
3461,-6836.7919921875
3462,-6826.025390625
3463,-6815.2587890625
3464,-6804.4921875
3465,-6793.7255859375
3466,-6782.958984375
3467,-6772.1923828125
3468,-6761.42578125
3469,-6750.6591796875
3470,-6739.892578125
3471,-6729.1259765625
3472,-6718.359375
3473,-6707.5927734375
3474,-6696.826171875
3475,-6686.0595703125
3476,-6675.29296875
3477,-6664.5263671875
3478,-6653.759765625
3479,-6642.9931640625
3480,-6632.2265625
3481,-6621.4599609375
3482,-6610.693359375
3483,-6599.9267578125
3484,-6589.16015625
3485,-6578.3935546875
3486,-6567.626953125
3487,-6556.8603515625
3488,-6546.09375
3489,-6535.3271484375
3490,-6524.560546875
3491,-6513.7939453125
3492,-6503.02734375
3493,-6492.2607421875
3494,-6481.494140625
3495,-6470.7275390625
3496,-6459.9609375
3497,-6449.1943359375
3498,-6438.427734375
3499,-6427.6611328125
3500,-6416.89453125
3501,-6406.1279296875
3502,-6395.361328125
3503,-6384.5947265625
3504,-6373.828125
3505,-6363.0615234375
3506,-6352.294921875
3507,-6341.5283203125
3508,-6330.76171875
3509,-6319.9951171875
3510,-6309.228515625
3511,-6298.4619140625
3512,-6287.6953125
3513,-6276.9287109375
3514,-6266.162109375
3515,-6255.3955078125
3516,-6244.62890625
3517,-6233.8623046875
3518,-6223.095703125
3519,-6212.3291015625
3520,-6201.5625
3521,-6190.7958984375
3522,-6180.029296875
3523,-6169.2626953125
3524,-6158.49609375
3525,-6147.7294921875
3526,-6136.962890625
3527,-6126.1962890625
3528,-6115.4296875
3529,-6104.6630859375
3530,-6093.896484375
3531,-6083.1298828125
3532,-6072.36328125
3533,-6061.5966796875
3534,-6050.830078125
3535,-6040.0634765625
3536,-6029.296875
3537,-6018.5302734375
3538,-6007.763671875
3539,-5996.9970703125
3540,-5986.23046875
3541,-5975.4638671875
3542,-5964.697265625
3543,-5953.9306640625
3544,-5943.1640625
3545,-5932.3974609375
3546,-5921.630859375
3547,-5910.8642578125
3548,-5900.09765625
3549,-5889.3310546875
3550,-5878.564453125
3551,-5867.7978515625
3552,-5857.03125
3553,-5846.2646484375
3554,-5835.498046875
3555,-5824.7314453125
3556,-5813.96484375
3557,-5803.1982421875
3558,-5792.431640625
3559,-5781.6650390625
3560,-5770.8984375
3561,-5760.1318359375
3562,-5749.365234375
3563,-5738.5986328125
3564,-5727.83203125
3565,-5717.0654296875
3566,-5706.298828125
3567,-5695.5322265625
3568,-5684.765625
3569,-5673.9990234375
3570,-5663.232421875
3571,-5652.4658203125
3572,-5641.69921875
3573,-5630.9326171875
3574,-5620.166015625
3575,-5609.3994140625
3576,-5598.6328125
3577,-5587.8662109375
3578,-5577.099609375
3579,-5566.3330078125
3580,-5555.56640625
3581,-5544.7998046875
3582,-5534.033203125
3583,-5523.2666015625
3584,-5512.5
3585,-5501.7333984375
3586,-5490.966796875
3587,-5480.2001953125
3588,-5469.43359375
3589,-5458.6669921875
3590,-5447.900390625
3591,-5437.1337890625
3592,-5426.3671875
3593,-5415.6005859375
3594,-5404.833984375
3595,-5394.0673828125
3596,-5383.30078125
3597,-5372.5341796875
3598,-5361.767578125
3599,-5351.0009765625
3600,-5340.234375
3601,-5329.4677734375
3602,-5318.701171875
3603,-5307.9345703125
3604,-5297.16796875
3605,-5286.4013671875
3606,-5275.634765625
3607,-5264.8681640625
3608,-5254.1015625
3609,-5243.3349609375
3610,-5232.568359375
3611,-5221.8017578125
3612,-5211.03515625
3613,-5200.2685546875
3614,-5189.501953125
3615,-5178.7353515625
3616,-5167.96875
3617,-5157.2021484375
3618,-5146.435546875
3619,-5135.6689453125
3620,-5124.90234375
3621,-5114.1357421875
3622,-5103.369140625
3623,-5092.6025390625
3624,-5081.8359375
3625,-5071.0693359375
3626,-5060.302734375
3627,-5049.5361328125
3628,-5038.76953125
3629,-5028.0029296875
3630,-5017.236328125
3631,-5006.4697265625
3632,-4995.703125
3633,-4984.9365234375
3634,-4974.169921875
3635,-4963.4033203125
3636,-4952.63671875
3637,-4941.8701171875
3638,-4931.103515625
3639,-4920.3369140625
3640,-4909.5703125
3641,-4898.8037109375
3642,-4888.037109375
3643,-4877.2705078125
3644,-4866.50390625
3645,-4855.7373046875
3646,-4844.970703125
3647,-4834.2041015625
3648,-4823.4375
3649,-4812.6708984375
3650,-4801.904296875
3651,-4791.1376953125
3652,-4780.37109375
3653,-4769.6044921875
3654,-4758.837890625
3655,-4748.0712890625
3656,-4737.3046875
3657,-4726.5380859375
3658,-4715.771484375
3659,-4705.0048828125
3660,-4694.23828125
3661,-4683.4716796875
3662,-4672.705078125
3663,-4661.9384765625
3664,-4651.171875
3665,-4640.4052734375
3666,-4629.638671875
3667,-4618.8720703125
3668,-4608.10546875
3669,-4597.3388671875
3670,-4586.572265625
3671,-4575.8056640625
3672,-4565.0390625
3673,-4554.2724609375
3674,-4543.505859375
3675,-4532.7392578125
3676,-4521.97265625
3677,-4511.2060546875
3678,-4500.439453125
3679,-4489.6728515625
3680,-4478.90625
3681,-4468.1396484375
3682,-4457.373046875
3683,-4446.6064453125
3684,-4435.83984375
3685,-4425.0732421875
3686,-4414.306640625
3687,-4403.5400390625
3688,-4392.7734375
3689,-4382.0068359375
3690,-4371.240234375
3691,-4360.4736328125
3692,-4349.70703125
3693,-4338.9404296875
3694,-4328.173828125
3695,-4317.4072265625
3696,-4306.640625
3697,-4295.8740234375
3698,-4285.107421875
3699,-4274.3408203125
3700,-4263.57421875
3701,-4252.8076171875
3702,-4242.041015625
3703,-4231.2744140625
3704,-4220.5078125
3705,-4209.7412109375
3706,-4198.974609375
3707,-4188.2080078125
3708,-4177.44140625
3709,-4166.6748046875
3710,-4155.908203125
3711,-4145.1416015625
3712,-4134.375
3713,-4123.6083984375
3714,-4112.841796875
3715,-4102.0751953125
3716,-4091.30859375
3717,-4080.5419921875
3718,-4069.775390625
3719,-4059.0087890625
3720,-4048.2421875
3721,-4037.4755859375
3722,-4026.708984375
3723,-4015.9423828125
3724,-4005.17578125
3725,-3994.4091796875
3726,-3983.642578125
3727,-3972.8759765625
3728,-3962.109375
3729,-3951.3427734375
3730,-3940.576171875
3731,-3929.8095703125
3732,-3919.04296875
3733,-3908.2763671875
3734,-3897.509765625
3735,-3886.7431640625
3736,-3875.9765625
3737,-3865.2099609375
3738,-3854.443359375
3739,-3843.6767578125
3740,-3832.91015625
3741,-3822.1435546875
3742,-3811.376953125
3743,-3800.6103515625
3744,-3789.84375
3745,-3779.0771484375
3746,-3768.310546875
3747,-3757.5439453125
3748,-3746.77734375
3749,-3736.0107421875
3750,-3725.244140625
3751,-3714.4775390625
3752,-3703.7109375
3753,-3692.9443359375
3754,-3682.177734375
3755,-3671.4111328125
3756,-3660.64453125
3757,-3649.8779296875
3758,-3639.111328125
3759,-3628.3447265625
3760,-3617.578125
3761,-3606.8115234375
3762,-3596.044921875
3763,-3585.2783203125
3764,-3574.51171875
3765,-3563.7451171875
3766,-3552.978515625
3767,-3542.2119140625
3768,-3531.4453125
3769,-3520.6787109375
3770,-3509.912109375
3771,-3499.1455078125
3772,-3488.37890625
3773,-3477.6123046875
3774,-3466.845703125
3775,-3456.0791015625
3776,-3445.3125
3777,-3434.5458984375
3778,-3423.779296875
3779,-3413.0126953125
3780,-3402.24609375
3781,-3391.4794921875
3782,-3380.712890625
3783,-3369.9462890625
3784,-3359.1796875
3785,-3348.4130859375
3786,-3337.646484375
3787,-3326.8798828125
3788,-3316.11328125
3789,-3305.3466796875
3790,-3294.580078125
3791,-3283.8134765625
3792,-3273.046875
3793,-3262.2802734375
3794,-3251.513671875
3795,-3240.7470703125
3796,-3229.98046875
3797,-3219.2138671875
3798,-3208.447265625
3799,-3197.6806640625
3800,-3186.9140625
3801,-3176.1474609375
3802,-3165.380859375
3803,-3154.6142578125
3804,-3143.84765625
3805,-3133.0810546875
3806,-3122.314453125
3807,-3111.5478515625
3808,-3100.78125
3809,-3090.0146484375
3810,-3079.248046875
3811,-3068.4814453125
3812,-3057.71484375
3813,-3046.9482421875
3814,-3036.181640625
3815,-3025.4150390625
3816,-3014.6484375
3817,-3003.8818359375
3818,-2993.115234375
3819,-2982.3486328125
3820,-2971.58203125
3821,-2960.8154296875
3822,-2950.048828125
3823,-2939.2822265625
3824,-2928.515625
3825,-2917.7490234375
3826,-2906.982421875
3827,-2896.2158203125
3828,-2885.44921875
3829,-2874.6826171875
3830,-2863.916015625
3831,-2853.1494140625
3832,-2842.3828125
3833,-2831.6162109375
3834,-2820.849609375
3835,-2810.0830078125
3836,-2799.31640625
3837,-2788.5498046875
3838,-2777.783203125
3839,-2767.0166015625
3840,-2756.25
3841,-2745.4833984375
3842,-2734.716796875
3843,-2723.9501953125
3844,-2713.18359375
3845,-2702.4169921875
3846,-2691.650390625
3847,-2680.8837890625
3848,-2670.1171875
3849,-2659.3505859375
3850,-2648.583984375
3851,-2637.8173828125
3852,-2627.05078125
3853,-2616.2841796875
3854,-2605.517578125
3855,-2594.7509765625
3856,-2583.984375
3857,-2573.2177734375
3858,-2562.451171875
3859,-2551.6845703125
3860,-2540.91796875
3861,-2530.1513671875
3862,-2519.384765625
3863,-2508.6181640625
3864,-2497.8515625
3865,-2487.0849609375
3866,-2476.318359375
3867,-2465.5517578125
3868,-2454.78515625
3869,-2444.0185546875
3870,-2433.251953125
3871,-2422.4853515625
3872,-2411.71875
3873,-2400.9521484375
3874,-2390.185546875
3875,-2379.4189453125
3876,-2368.65234375
3877,-2357.8857421875
3878,-2347.119140625
3879,-2336.3525390625
3880,-2325.5859375
3881,-2314.8193359375
3882,-2304.052734375
3883,-2293.2861328125
3884,-2282.51953125
3885,-2271.7529296875
3886,-2260.986328125
3887,-2250.2197265625
3888,-2239.453125
3889,-2228.6865234375
3890,-2217.919921875
3891,-2207.1533203125
3892,-2196.38671875
3893,-2185.6201171875
3894,-2174.853515625
3895,-2164.0869140625
3896,-2153.3203125
3897,-2142.5537109375
3898,-2131.787109375
3899,-2121.0205078125
3900,-2110.25390625
3901,-2099.4873046875
3902,-2088.720703125
3903,-2077.9541015625
3904,-2067.1875
3905,-2056.4208984375
3906,-2045.654296875
3907,-2034.8876953125
3908,-2024.12109375
3909,-2013.3544921875
3910,-2002.587890625
3911,-1991.8212890625
3912,-1981.0546875
3913,-1970.2880859375
3914,-1959.521484375
3915,-1948.7548828125
3916,-1937.98828125
3917,-1927.2216796875
3918,-1916.455078125
3919,-1905.6884765625
3920,-1894.921875
3921,-1884.1552734375
3922,-1873.388671875
3923,-1862.6220703125
3924,-1851.85546875
3925,-1841.0888671875
3926,-1830.322265625
3927,-1819.5556640625
3928,-1808.7890625
3929,-1798.0224609375
3930,-1787.255859375
3931,-1776.4892578125
3932,-1765.72265625
3933,-1754.9560546875
3934,-1744.189453125
3935,-1733.4228515625
3936,-1722.65625
3937,-1711.8896484375
3938,-1701.123046875
3939,-1690.3564453125
3940,-1679.58984375
3941,-1668.8232421875
3942,-1658.056640625
3943,-1647.2900390625
3944,-1636.5234375
3945,-1625.7568359375
3946,-1614.990234375
3947,-1604.2236328125
3948,-1593.45703125
3949,-1582.6904296875
3950,-1571.923828125
3951,-1561.1572265625
3952,-1550.390625
3953,-1539.6240234375
3954,-1528.857421875
3955,-1518.0908203125
3956,-1507.32421875
3957,-1496.5576171875
3958,-1485.791015625
3959,-1475.0244140625
3960,-1464.2578125
3961,-1453.4912109375
3962,-1442.724609375
3963,-1431.9580078125
3964,-1421.19140625
3965,-1410.4248046875
3966,-1399.658203125
3967,-1388.8916015625
3968,-1378.125
3969,-1367.3583984375
3970,-1356.591796875
3971,-1345.8251953125
3972,-1335.05859375
3973,-1324.2919921875
3974,-1313.525390625
3975,-1302.7587890625
3976,-1291.9921875
3977,-1281.2255859375
3978,-1270.458984375
3979,-1259.6923828125
3980,-1248.92578125
3981,-1238.1591796875
3982,-1227.392578125
3983,-1216.6259765625
3984,-1205.859375
3985,-1195.0927734375
3986,-1184.326171875
3987,-1173.5595703125
3988,-1162.79296875
3989,-1152.0263671875
3990,-1141.259765625
3991,-1130.4931640625
3992,-1119.7265625
3993,-1108.9599609375
3994,-1098.193359375
3995,-1087.4267578125
3996,-1076.66015625
3997,-1065.8935546875
3998,-1055.126953125
3999,-1044.3603515625
4000,-1033.59375
4001,-1022.8271484375
4002,-1012.060546875
4003,-1001.2939453125
4004,-990.52734375
4005,-979.7607421875
4006,-968.994140625
4007,-958.2275390625
4008,-947.4609375
4009,-936.6943359375
4010,-925.927734375
4011,-915.1611328125
4012,-904.39453125
4013,-893.6279296875
4014,-882.861328125
4015,-872.0947265625
4016,-861.328125
4017,-850.5615234375
4018,-839.794921875
4019,-829.0283203125
4020,-818.26171875
4021,-807.4951171875
4022,-796.728515625
4023,-785.9619140625
4024,-775.1953125
4025,-764.4287109375
4026,-753.662109375
4027,-742.8955078125
4028,-732.12890625
4029,-721.3623046875
4030,-710.595703125
4031,-699.8291015625
4032,-689.0625
4033,-678.2958984375
4034,-667.529296875
4035,-656.7626953125
4036,-645.99609375
4037,-635.2294921875
4038,-624.462890625
4039,-613.6962890625
4040,-602.9296875
4041,-592.1630859375
4042,-581.396484375
4043,-570.6298828125
4044,-559.86328125
4045,-549.0966796875
4046,-538.330078125
4047,-527.5634765625
4048,-516.796875
4049,-506.0302734375
4050,-495.263671875
4051,-484.4970703125
4052,-473.73046875
4053,-462.9638671875
4054,-452.197265625
4055,-441.4306640625
4056,-430.6640625
4057,-419.8974609375
4058,-409.130859375
4059,-398.3642578125
4060,-387.59765625
4061,-376.8310546875
4062,-366.064453125
4063,-355.2978515625
4064,-344.53125
4065,-333.7646484375
4066,-322.998046875
4067,-312.2314453125
4068,-301.46484375
4069,-290.6982421875
4070,-279.931640625
4071,-269.1650390625
4072,-258.3984375
4073,-247.6318359375
4074,-236.865234375
4075,-226.0986328125
4076,-215.33203125
4077,-204.5654296875
4078,-193.798828125
4079,-183.0322265625
4080,-172.265625
4081,-161.4990234375
4082,-150.732421875
4083,-139.9658203125
4084,-129.19921875
4085,-118.4326171875
4086,-107.666015625
4087,-96.8994140625
4088,-86.1328125
4089,-75.3662109375
4090,-64.599609375
4091,-53.8330078125
4092,-43.06640625
4093,-32.2998046875
4094,-21.533203125
4095,-10.7666015625
